21,57.75,2.2051,22.658,-0.26274,35.471,-1.2983,-36.075,-12.9,22.035
22,-11.25,-4.7949,-9.3416,-0.26274,-6.5288,-1.2983,2.9254,-2.8999,-5.9646
23,0.75025,0.20513,14.658,-0.26274,15.471,17.702,14.925,0.10014,-13.965
24,-3.2497,-0.79487,1.6584,-2.2627,9.4712,-5.2983,5.9254,-7.8999,-13.965
25,-11.25,4.2051,-5.3416,-0.26274,-36.529,-1.2983,5.9254,32.1,26.035
26,6.7503,-0.79487,12.658,-0.26274,17.471,6.7017,4.9254,-4.8999,-9.9646
27,6.7503,0.20513,0.65844,7.7373,19.471,-1.2983,-6.0746,-18.9,-13.965
28,6.7503,3.2051,2.6584,2.7373,19.471,-1.2983,-5.0746,-17.9,-11.965
29,-11.25,0.20513,-11.342,-0.26274,-8.5288,-2.2983,0.92545,-2.8999,-3.9646
30,-11.25,0.20513,20.658,-0.26274,1.4712,1.7017,30.925,18.1,-11.965
31,0.75025,0.20513,21.658,-0.26274,11.471,-17.298,20.925,9.1001,-11.965
32,30.75,5.2051,-2.3416,-0.26274,-80.529,-1.2983,-33.075,79.1,112.04
33,2.7503,0.20513,-6.3416,-0.26274,17.471,27.702,-9.0746,-23.9,-13.965
34,10.75,4.2051,-1.3416,-0.26274,25.471,22.702,-12.075,-26.9,-13.965
35,-11.25,0.20513,22.658,-0.26274,-4.5288,-22.298,33.925,26.1,-7.9646
36,7.7503,3.2051,11.658,-0.26274,11.471,7.7017,3.9254,0.10014,-3.9646
37,-9.2497,5.2051,-8.3416,-0.26274,3.4712,-1.2983,-0.074552,-12.9,-13.965
38,2.7503,-4.7949,-4.3416,-0.26274,17.471,-1.2983,-7.0746,-20.9,-13.965
39,0.75025,0.20513,-8.3416,-0.26274,11.471,-10.298,-8.0746,-19.9,-11.965
40,-2.2497,2.2051,-8.3416,-0.26274,9.4712,-20.298,-5.0746,-16.9,-11.965
41,7.7503,0.20513,-4.3416,-0.26274,21.471,-1.2983,-13.075,-26.9,-13.965
42,7.7503,0.20513,-6.3416,-0.26274,-18.529,1.7017,-14.075,12.1,26.035
43,-11.25,0.20513,19.658,-0.26274,-0.52878,2.7017,30.925,20.1,-9.9646
44,27.75,0.20513,-4.3416,-2.2627,-74.529,11.702,-32.075,71.1,104.04
45,7.7503,0.20513,-5.3416,-0.26274,21.471,5.7017,-13.075,-27.9,-13.965
46,-7.2497,2.2051,-9.3416,-0.26274,7.4712,9.7017,-2.0746,-15.9,-13.965
47,-7.2497,1.2051,-0.34156,-0.26274,3.4712,-1.2983,6.9254,-4.8999,-11.965
48,7.7503,-3.7949,11.658,-0.26274,17.471,-3.2983,3.9254,-5.8999,-9.9646
49,0.75025,0.20513,9.6584,0.73726,15.471,0.70172,8.9254,-4.8999,-13.965
50,-11.25,2.2051,-9.3416,-0.26274,1.4712,-1.2983,0.92545,-11.9,-11.965
51,7.7503,1.2051,13.658,-0.26274,15.471,14.702,4.9254,-1.8999,-5.9646
52,7.7503,-3.7949,2.6584,-0.26274,21.471,-1.2983,-6.0746,-19.9,-13.965
53,-11.25,-2.7949,-4.3416,-2.2627,3.4712,-10.298,5.9254,-8.8999,-13.965
54,-1.2497,0.20513,-1.3416,3.7373,11.471,-1.2983,0.92545,-12.9,-13.965
55,-7.2497,1.2051,0.65844,1.7373,7.4712,12.702,7.9254,-5.8999,-13.965
56,4.7503,3.2051,-4.3416,-0.26274,19.471,-1.2983,-10.075,-24.9,-13.965
57,-1.2497,5.2051,-6.3416,-0.26274,11.471,-1.2983,-5.0746,-18.9,-13.965
58,55.75,7.2051,19.658,6.7373,35.471,-1.2983,-36.075,-15.9,20.035
59,52.75,-2.7949,16.658,-4.2627,37.471,-1.2983,-36.075,-21.9,14.035
60,-3.2497,0.20513,0.65844,-0.26274,9.4712,-18.298,3.9254,-8.8999,-11.965
61,-6.2497,4.2051,-8.3416,-0.26274,7.4712,-0.29828,-2.0746,-15.9,-13.965
62,-3.2497,0.20513,-6.3416,-0.26274,9.4712,-5.2983,-3.0746,-15.9,-11.965
63,-11.25,0.20513,-5.3416,-0.26274,1.4712,13.702,5.9254,-6.8999,-11.965
64,7.7503,0.20513,10.658,-1.2627,9.4712,-1.2983,2.9254,1.1001,-1.9646
65,7.7503,0.20513,-4.3416,-0.26274,-44.529,-4.2983,-12.075,41.1,52.035
66,-6.2497,0.20513,-2.3416,1.7373,7.4712,-1.2983,3.9254,-8.8999,-11.965
67,2.7503,1.2051,2.6584,-0.26274,17.471,5.7017,-0.074552,-13.9,-13.965
68,0.75025,3.2051,-3.3416,-0.26274,11.471,-9.2983,-4.0746,-15.9,-11.965
69,-7.2497,1.2051,0.65844,2.7373,7.4712,4.7017,7.9254,-5.8999,-13.965
70,-11.25,0.20513,-8.3416,-0.26274,301.47,4908.7,3.9254,-308.9,-311.96
71,0.75025,0.20513,-1.3416,-0.26274,11.471,-5.2983,-1.0746,-12.9,-11.965
72,-11.25,-0.79487,-8.3416,-3.2627,-0.52878,-7.2983,2.9254,-7.8999,-11.965
73,-7.2497,0.20513,-6.3416,-0.26274,3.4712,-24.298,0.92545,-9.8999,-11.965
74,2.7503,0.20513,-6.3416,-0.26274,17.471,0.70172,-10.075,-23.9,-13.965
75,6.7503,-0.79487,-6.3416,-4.2627,-14.529,-13.298,-13.075,8.1001,20.035
76,-7.2497,0.20513,-8.3416,-0.26274,7.4712,3.7017,-0.074552,-14.9,-13.965
77,-2.2497,-2.7949,-5.3416,-0.26274,11.471,-1.2983,-3.0746,-16.9,-13.965
78,7.7503,0.20513,-6.3416,-0.26274,-36.529,-25.298,-13.075,31.1,44.035
79,-4.2497,0.20513,-3.3416,-1.2627,9.4712,-1.2983,0.92545,-12.9,-13.965
80,-3.2497,0.20513,-2.3416,-0.26274,11.471,29.702,-0.074552,-14.9,-13.965
81,-11.25,0.20513,-8.3416,-1.2627,1.4712,2.7017,2.9254,-9.8999,-13.965
82,-11.25,0.20513,-10.342,-1.2627,1.4712,-1.2983,0.92545,-11.9,-13.965
83,-11.25,1.2051,-8.3416,-2.2627,-0.52878,-1.2983,2.9254,-7.8999,-11.965
84,2.7503,0.20513,-6.3416,-0.26274,15.471,-7.2983,-9.0746,-20.9,-11.965
85,-2.2497,-3.7949,-9.3416,-1.2627,11.471,-1.2983,-8.0746,-21.9,-13.965
86,0.75025,0.20513,-8.3416,4.7373,15.471,3.7017,-9.0746,-22.9,-13.965
87,-3.2497,0.20513,22.658,-0.26274,9.4712,-4.2983,24.925,13.1,-11.965
88,-6.2497,0.20513,-6.3416,-2.2627,7.4712,-1.2983,-1.0746,-13.9,-11.965
89,-11.25,0.20513,-7.3416,-0.26274,-14.529,-11.298,3.9254,6.1001,2.0354
90,-11.25,0.20513,-9.3416,-3.2627,1.4712,-11.298,1.9254,-10.9,-11.965
91,4.7503,5.2051,-1.3416,-0.26274,17.471,-6.2983,-6.0746,-18.9,-11.965
92,-10.25,4.2051,-9.3416,-0.26274,3.4712,2.7017,0.92545,-13.9,-13.965
93,-8.2497,0.20513,-5.3416,-0.26274,3.4712,-3.2983,2.9254,-9.8999,-11.965
94,-1.2497,2.2051,9.6584,2.7373,11.471,-1.2983,10.925,-1.8999,-13.965
95,-3.2497,0.20513,-6.3416,4.7373,9.4712,-1.2983,-3.0746,-15.9,-11.965
96,-7.2497,-0.79487,0.65844,-0.26274,7.4712,-1.2983,7.9254,-5.8999,-13.965
97,6.7503,0.20513,9.6584,-0.26274,1.4712,11.702,2.9254,8.1001,6.0354
98,7.7503,0.20513,9.6584,-0.26274,21.471,13.702,2.9254,-11.9,-13.965
99,2.7503,-2.7949,-2.3416,-0.26274,15.471,-15.298,-5.0746,-17.9,-11.965
100,-11.25,0.20513,-10.342,-0.26274,-0.52878,8.7017,0.92545,-9.8999,-11.965
101,-11.25,0.20513,-10.342,-0.26274,-6.5288,14.702,0.92545,-4.8999,-5.9646
102,32.75,-1.7949,-1.3416,-0.26274,-52.529,-31.298,-33.075,52.1,84.035
103,-5.2497,0.20513,9.6584,-4.2627,7.4712,-5.2983,14.925,3.1001,-11.965
104,-7.2497,0.20513,-1.3416,1.7373,7.4712,23.702,5.9254,-7.8999,-13.965
105,0.75025,0.20513,1.6584,-7.2627,11.471,-26.298,0.92545,-9.8999,-11.965
106,0.75025,0.20513,-2.3416,-0.26274,11.471,-15.298,-3.0746,-13.9,-11.965
107,-11.25,-2.7949,-8.3416,-0.26274,-14.529,-1.2983,2.9254,5.1001,2.0354
108,32.75,0.20513,-1.3416,-0.26274,-46.529,27.702,-33.075,46.1,80.035
109,6.7503,1.2051,-1.3416,-0.26274,19.471,-2.2983,-8.0746,-20.9,-11.965
110,6.7503,0.20513,10.658,-0.26274,11.471,21.702,3.9254,-0.89986,-5.9646
111,-6.2497,0.20513,-4.3416,-2.2627,7.4712,-5.2983,1.9254,-11.9,-13.965
112,30.75,0.20513,-2.3416,-0.26274,-74.529,1.7017,-33.075,74.1,106.04
113,10.75,-4.7949,-1.3416,-0.26274,25.471,4.7017,-12.075,-26.9,-13.965
114,7.7503,-2.7949,1.6584,-0.26274,21.471,-1.2983,-6.0746,-20.9,-13.965
115,6.7503,0.20513,-3.3416,0.73726,-44.529,-1.2983,-11.075,41.1,52.035
116,7.7503,0.20513,6.6584,-0.26274,-36.529,-5.2983,-1.0746,44.1,44.035
117,-2.2497,0.20513,-5.3416,-0.26274,11.471,-1.2983,-3.0746,-16.9,-13.965
118,7.7503,0.20513,-7.3416,-0.26274,-26.529,-20.298,-15.075,19.1,34.035
119,-11.25,0.20513,-2.3416,-0.26274,-0.52878,5.7017,9.9254,-0.89986,-11.965
120,-11.25,0.20513,-8.3416,-0.26274,-32.529,15.702,2.9254,23.1,20.035
121,4.7503,-0.79487,1.6584,-5.2627,17.471,-11.298,-3.0746,-15.9,-11.965
122,-11.25,-0.79487,-6.3416,-4.2627,1.4712,-7.2983,4.9254,-7.8999,-11.965
123,-4.2497,-0.79487,-3.3416,-4.2627,9.4712,-1.2983,0.92545,-12.9,-13.965
124,-0.24975,-2.7949,9.6584,-0.26274,11.471,-5.2983,9.9254,-1.8999,-11.965
125,-6.2497,5.2051,-6.3416,4.7373,7.4712,-1.2983,-0.074552,-12.9,-13.965
126,-11.25,0.20513,20.658,-1.2627,-0.52878,-1.2983,30.925,21.1,-9.9646
127,-11.25,0.20513,-4.3416,4.7373,1.4712,-4.2983,5.9254,-6.8999,-11.965
128,-4.2497,-3.7949,-3.3416,-3.2627,9.4712,-1.2983,0.92545,-12.9,-13.965
129,-3.2497,0.20513,-2.3416,-0.26274,11.471,17.702,0.92545,-13.9,-13.965
130,6.7503,2.2051,-2.3416,-2.2627,19.471,-1.2983,-9.0746,-21.9,-13.965
131,6.7503,0.20513,-8.3416,-0.26274,-48.529,-5.2983,-16.075,41.1,56.035
132,-7.2497,3.2051,-7.3416,-0.26274,3.4712,-2.2983,-0.074552,-11.9,-11.965
133,-11.25,0.20513,-7.3416,-5.2627,-26.529,-1.2983,3.9254,19.1,16.035
134,8.7503,3.2051,5.6584,-0.26274,21.471,-1.2983,-3.0746,-16.9,-13.965
135,-11.25,0.20513,-9.3416,-0.26274,3.4712,12.702,0.92545,-13.9,-13.965
136,-11.25,0.20513,-8.3416,-0.26274,-26.529,-9.2983,3.9254,19.1,14.035
137,-11.25,0.20513,-9.3416,-5.2627,-6.5288,4.7017,1.9254,-3.8999,-5.9646
138,0.75025,4.2051,-1.3416,-0.26274,15.471,0.70172,-2.0746,-15.9,-13.965
139,-11.25,0.20513,-8.3416,4.7373,-46.529,-11.298,3.9254,39.1,36.035
140,1.7503,-3.7949,-0.34156,-0.26274,15.471,-1.2983,-2.0746,-14.9,-11.965
141,2.7503,-1.7949,1.6584,-0.26274,17.471,3.7017,-1.0746,-15.9,-13.965
142,-11.25,0.20513,7.6584,-0.26274,-22.529,5.7017,18.925,30.1,10.035
143,7.7503,0.20513,-3.3416,0.73726,19.471,-13.298,-11.075,-22.9,-11.965
144,-5.2497,0.20513,-4.3416,2.7373,7.4712,-5.2983,0.92545,-10.9,-11.965
145,6.7503,-1.7949,22.658,-0.26274,19.471,-4.2983,14.925,2.1001,-11.965
146,-11.25,0.20513,-4.3416,-1.2627,1.4712,-19.298,5.9254,-6.8999,-11.965
147,-3.2497,-0.79487,-7.3416,-3.2627,9.4712,-6.2983,-4.0746,-16.9,-11.965
148,-7.2497,0.20513,-8.3416,6.7373,3.4712,-1.2983,-1.0746,-12.9,-11.965
149,-0.24975,1.2051,1.6584,-0.26274,11.471,-1.2983,1.9254,-9.8999,-11.965
150,-5.2497,0.20513,-4.3416,-0.26274,9.4712,13.702,-0.074552,-13.9,-13.965
151,7.7503,0.20513,10.658,-0.26274,17.471,-4.2983,2.9254,-6.8999,-9.9646
152,-11.25,0.20513,6.6584,-0.26274,-10.529,1.7017,17.925,18.1,0.035402
153,-2.2497,1.2051,-2.3416,-0.26274,9.4712,-10.298,-0.074552,-11.9,-11.965
154,0.75025,-1.7949,-8.3416,2.7373,11.471,-31.298,-9.0746,-20.9,-11.965
155,-3.2497,0.20513,-2.3416,-0.26274,9.4712,0.70172,0.92545,-11.9,-13.965
156,7.7503,0.20513,-4.3416,-0.26274,-54.529,-5.2983,-12.075,51.1,62.035
157,-0.24975,-2.7949,23.658,-6.2627,11.471,-1.2983,23.925,11.1,-11.965
158,-11.25,0.20513,-2.3416,-0.26274,-0.52878,3.7017,8.9254,-1.8999,-9.9646
159,1.7503,-3.7949,-2.3416,-0.26274,15.471,-1.2983,-4.0746,-16.9,-11.965
160,-1.2497,-1.7949,-10.342,-0.26274,11.471,-1.2983,-9.0746,-22.9,-13.965
161,-0.24975,1.2051,-4.3416,-1.2627,11.471,-1.2983,-4.0746,-16.9,-11.965
162,6.7503,0.20513,-3.3416,-0.26274,-76.529,-10.298,-11.075,75.1,86.035
163,1.7503,3.2051,21.658,-0.26274,15.471,-1.2983,19.925,7.1001,-13.965
164,-10.25,0.20513,16.658,-4.2627,-0.52878,-1.2983,27.925,18.1,-9.9646
165,-11.25,0.20513,20.658,16.737,-6.5288,-1.2983,31.925,26.1,-5.9646
166,-11.25,0.20513,-8.3416,-0.26274,-40.529,-20.298,3.9254,34.1,30.035
167,-11.25,0.20513,-6.3416,-0.26274,-8.5288,-23.298,4.9254,2.1001,-1.9646
168,-5.2497,0.20513,-1.3416,-0.26274,9.4712,11.702,3.9254,-9.8999,-13.965
169,-12.25,-0.79487,-4.3416,-0.26274,1.4712,-1.2983,7.9254,-5.8999,-13.965
170,-3.2497,1.2051,-5.3416,-0.26274,11.471,29.702,-2.0746,-16.9,-13.965
171,6.7503,0.20513,-7.3416,-0.26274,-34.529,-4.2983,-14.075,27.1,42.035
172,9.7503,5.2051,2.6584,-0.26274,21.471,-1.2983,-7.0746,-19.9,-11.965
173,-0.24975,0.20513,2.6584,-4.2627,11.471,-1.2983,2.9254,-9.8999,-11.965
174,56.75,-0.79487,20.658,1.7373,35.471,-1.2983,-35.075,-14.9,20.035
175,5.7503,-0.79487,0.65844,-1.2627,19.471,-3.2983,-5.0746,-18.9,-13.965
176,7.7503,4.2051,10.658,-0.26274,17.471,8.7017,2.9254,-6.8999,-9.9646
177,30.75,2.2051,-2.3416,-0.26274,-76.529,-20.298,-33.075,75.1,108.04
178,-11.25,0.20513,11.658,-0.26274,-10.529,-31.298,22.925,22.1,0.035402
179,-2.2497,-2.7949,23.658,1.7373,11.471,-1.2983,25.925,12.1,-13.965
180,-11.25,0.20513,-7.3416,-0.26274,-18.529,-12.298,4.9254,12.1,8.0354
181,-11.25,0.20513,-7.3416,-0.26274,-22.529,-11.298,3.9254,14.1,10.035
182,7.7503,0.20513,-7.3416,4.7373,-56.529,-1.2983,-15.075,50.1,66.035
183,6.7503,0.20513,-2.3416,4.7373,-58.529,-1.2983,-10.075,57.1,68.035
184,5.7503,2.2051,-5.3416,-0.26274,19.471,-1.2983,-11.075,-24.9,-13.965
185,6.7503,0.20513,-8.3416,-2.2627,-6.5288,-1.2983,-16.075,-2.8999,14.035
186,-11.25,0.20513,18.658,-9.2627,-6.5288,-1.2983,29.925,24.1,-5.9646
187,6.7503,-0.79487,-6.3416,-0.26274,-18.529,-1.2983,-14.075,12.1,26.035
188,-5.2497,-2.7949,0.65844,-0.26274,7.4712,-17.298,4.9254,-6.8999,-11.965
189,-7.2497,-0.79487,3.6584,-0.26274,3.4712,-15.298,10.925,-0.89986,-11.965
190,-9.2497,0.20513,21.658,-2.2627,3.4712,-1.2983,30.925,17.1,-13.965
191,-2.2497,0.20513,21.658,-0.26274,11.471,2.7017,23.925,9.1001,-13.965
192,-11.25,4.2051,-9.3416,-0.26274,-0.52878,-11.298,1.9254,-7.8999,-9.9646
193,-4.2497,1.2051,-9.3416,-0.26274,9.4712,6.7017,-5.0746,-18.9,-13.965
194,4.7503,0.20513,-6.3416,-0.26274,19.471,12.702,-11.075,-26.9,-13.965
195,-4.2497,0.20513,-4.3416,-1.2627,9.4712,3.7017,-0.074552,-13.9,-13.965
196,7.7503,3.2051,13.658,-0.26274,3.4712,-1.2983,5.9254,9.1001,4.0354
197,7.7503,0.20513,7.6584,-7.2627,15.471,-1.2983,-0.074552,-6.8999,-7.9646
198,-11.25,0.20513,-10.342,-2.2627,-0.52878,-1.2983,0.92545,-9.8999,-11.965
199,3.7503,4.2051,-1.3416,-1.2627,17.471,-3.2983,-6.0746,-18.9,-13.965
200,31.75,0.20513,-0.34156,5.7373,-74.529,8.7017,-32.075,75.1,108.04
201,-11.25,0.20513,-9.3416,-0.26274,1.4712,2.7017,1.9254,-10.9,-11.965
202,6.7503,0.20513,6.6584,-0.26274,-38.529,20.702,-1.0746,46.1,46.035
203,-4.2497,2.2051,-10.342,-0.26274,9.4712,9.7017,-6.0746,-19.9,-13.965
204,-5.2497,-4.7949,-2.3416,-0.26274,7.4712,-10.298,1.9254,-9.8999,-11.965
205,-7.2497,-0.79487,-9.3416,-0.26274,3.4712,-25.298,-2.0746,-13.9,-11.965
206,-3.2497,0.20513,0.65844,-0.26274,9.4712,-11.298,3.9254,-8.8999,-11.965
207,6.7503,0.20513,-8.3416,-0.26274,-28.529,-12.298,-15.075,21.1,36.035
208,18.75,-1.7949,24.658,-0.26274,33.471,-1.2983,5.9254,-7.8999,-13.965
209,-11.25,-66.795,20.658,-0.26274,1.4712,29.702,31.925,18.1,-13.965
210,7.7503,0.20513,22.658,-0.26274,19.471,-15.298,14.925,2.1001,-11.965
211,-6.2497,0.20513,0.65844,-3.2627,7.4712,-1.2983,6.9254,-6.8999,-13.965
212,7.7503,0.20513,-1.3416,-0.26274,19.471,-20.298,-9.0746,-20.9,-11.965
213,-10.25,2.2051,-5.3416,-0.26274,3.4712,2.7017,4.9254,-9.8999,-13.965
214,-3.2497,0.20513,0.65844,-0.26274,9.4712,-4.2983,3.9254,-8.8999,-11.965
215,-4.2497,0.20513,-2.3416,-1.2627,9.4712,-1.2983,0.92545,-11.9,-13.965
216,-3.2497,-1.7949,-2.3416,-0.26274,9.4712,-8.2983,-0.074552,-11.9,-11.965
217,4.7503,-0.79487,2.6584,-0.26274,19.471,2.7017,-2.0746,-16.9,-13.965
218,2.7503,0.20513,-2.3416,-0.26274,17.471,17.702,-6.0746,-19.9,-13.965
219,-7.2497,0.20513,-4.3416,-0.26274,3.4712,-4.2983,3.9254,-7.8999,-11.965
220,-2.2497,0.20513,2.6584,-0.26274,11.471,-1.2983,3.9254,-9.8999,-13.965
221,-5.2497,0.20513,-8.3416,-0.26274,7.4712,-1.2983,-3.0746,-14.9,-11.965
222,-3.2497,2.2051,-9.3416,-3.2627,9.4712,-6.2983,-6.0746,-18.9,-13.965
223,-7.2497,1.2051,11.658,-0.26274,7.4712,2.7017,17.925,4.1001,-13.965
224,-11.25,0.20513,-4.3416,1.7373,-8.5288,-1.2983,6.9254,4.1001,-3.9646
225,34.75,0.20513,0.65844,-0.26274,-38.529,-1.2983,-34.075,41.1,74.035
226,7.7503,0.20513,-4.3416,3.7373,-56.529,-1.2983,-12.075,53.1,66.035
227,-5.2497,0.20513,1.6584,-0.26274,7.4712,-7.2983,6.9254,-4.8999,-11.965
228,7.7503,4.2051,12.658,-4.2627,7.4712,-1.2983,4.9254,6.1001,0.035402
229,-2.2497,2.2051,-7.3416,-0.26274,11.471,7.7017,-5.0746,-18.9,-13.965
230,-11.25,0.20513,-6.3416,-0.26274,-8.5288,-5.2983,4.9254,2.1001,-1.9646
231,-5.2497,-0.79487,-2.3416,-0.26274,7.4712,-7.2983,1.9254,-9.8999,-11.965
232,-11.25,0.20513,-2.3416,0.73726,-10.529,-1.2983,8.9254,8.1001,0.035402
233,6.7503,0.20513,9.6584,-2.2627,15.471,-1.2983,2.9254,-4.8999,-7.9646
234,7.7503,3.2051,3.6584,-0.26274,21.471,-1.2983,-4.0746,-18.9,-13.965
235,-11.25,0.20513,-7.3416,-0.26274,-34.529,-12.298,4.9254,27.1,22.035
236,-0.24975,1.2051,1.6584,-6.2627,11.471,-5.2983,1.9254,-9.8999,-11.965
237,-11.25,0.20513,4.6584,-0.26274,-4.5288,7.7017,15.925,8.1001,-7.9646
238,6.7503,0.20513,10.658,-0.26274,11.471,7.7017,3.9254,-0.89986,-5.9646
239,2.7503,-2.7949,-1.3416,3.7373,17.471,-0.29828,-4.0746,-18.9,-13.965
240,-11.25,0.20513,-7.3416,-0.26274,-22.529,9.7017,3.9254,14.1,10.035
241,-11.25,0.20513,11.658,-6.2627,-0.52878,-1.2983,21.925,12.1,-9.9646
242,-3.2497,-0.79487,-8.3416,1.7373,9.4712,-1.2983,-5.0746,-17.9,-13.965
243,0.75025,0.20513,-1.3416,-0.26274,15.471,16.702,-2.0746,-15.9,-13.965
244,4.7503,0.20513,-4.3416,3.7373,17.471,-23.298,-9.0746,-21.9,-11.965
245,-11.25,2.2051,4.6584,-0.26274,-6.5288,-1.2983,15.925,11.1,-5.9646
246,-11.25,0.20513,-8.3416,0.73726,1.4712,-1.2983,3.9254,-9.8999,-13.965
247,21.75,57.205,-3.3416,-0.26274,-76.529,-5.2983,-25.075,75.1,100.04
248,12.75,-1.7949,25.658,-0.26274,25.471,-1.2983,12.925,1.1001,-11.965
249,10.75,0.20513,0.65844,-0.26274,25.471,19.702,-9.0746,-23.9,-13.965
250,0.75025,0.20513,9.6584,2.7373,15.471,2.7017,8.9254,-4.8999,-13.965
251,-3.2497,2.2051,0.65844,5.7373,9.4712,-1.2983,3.9254,-8.8999,-11.965
252,-3.2497,0.20513,-6.3416,-0.26274,11.471,4.7017,-4.0746,-18.9,-13.965
253,7.7503,0.20513,-7.3416,-0.26274,9.4712,-0.29828,-15.075,-16.9,-1.9646
254,6.7503,-2.7949,10.658,-0.26274,19.471,-4.2983,3.9254,-8.8999,-11.965
255,0.75025,0.20513,-7.3416,-0.26274,15.471,1.7017,-8.0746,-21.9,-13.965
256,-9.2497,3.2051,-8.3416,-0.26274,3.4712,-1.2983,0.92545,-12.9,-13.965
257,6.7503,-0.79487,-6.3416,-8.2627,-14.529,-14.298,-14.075,7.1001,20.035
258,7.7503,0.20513,0.65844,-0.26274,21.471,13.702,-6.0746,-20.9,-13.965
259,-11.25,0.20513,-4.3416,-0.26274,-16.529,-27.298,6.9254,12.1,4.0354
260,-7.2497,0.20513,-3.3416,-2.2627,3.4712,-4.2983,3.9254,-7.8999,-11.965
261,-3.2497,-2.7949,2.6584,-0.26274,9.4712,-1.2983,6.9254,-6.8999,-13.965
262,-11.25,0.20513,-2.3416,-0.26274,-26.529,22.702,8.9254,24.1,16.035
263,-5.2497,0.20513,-8.3416,-0.26274,7.4712,-9.2983,-3.0746,-14.9,-11.965
264,35.75,6.2051,3.6584,-0.26274,-28.529,-7.2983,-32.075,33.1,64.035
265,-11.25,0.20513,-6.3416,-1.2627,-28.529,-24.298,5.9254,23.1,18.035
266,-11.25,0.20513,-4.3416,-0.26274,3.4712,5.7017,5.9254,-8.8999,-13.965
267,-5.2497,0.20513,-8.3416,-0.26274,7.4712,-20.298,-3.0746,-15.9,-11.965
268,7.7503,-0.79487,12.658,3.7373,15.471,21.702,4.9254,-1.8999,-7.9646
269,1.7503,1.2051,-7.3416,-2.2627,15.471,-1.2983,-9.0746,-21.9,-11.965
270,-9.2497,3.2051,0.65844,-0.26274,3.4712,-1.2983,10.925,-2.8999,-13.965
271,-5.2497,0.20513,-4.3416,-0.26274,7.4712,-11.298,-0.074552,-11.9,-11.965
272,-11.25,0.20513,-6.3416,-0.26274,1.4712,7.7017,4.9254,-7.8999,-11.965
273,9.7503,-3.7949,5.6584,-0.26274,21.471,-1.2983,-4.0746,-16.9,-13.965
274,-3.2497,0.20513,7.6584,1.7373,9.4712,-1.2983,11.925,-0.89986,-13.965
275,-10.25,3.2051,-9.3416,-0.26274,3.4712,6.7017,0.92545,-13.9,-13.965
276,-11.25,0.20513,-6.3416,-3.2627,1.4712,-2.2983,3.9254,-7.8999,-11.965
277,30.75,6.2051,-2.3416,0.73726,-74.529,11.702,-33.075,73.1,106.04
278,-12.25,-0.79487,-9.3416,-0.26274,1.4712,-1.2983,1.9254,-11.9,-13.965
279,36.75,-2.7949,2.6584,-0.26274,-32.529,-26.298,-34.075,35.1,68.035
280,-11.25,3.2051,-8.3416,-0.26274,1.4712,-1.2983,3.9254,-9.8999,-13.965
281,-11.25,0.20513,-8.3416,-0.26274,-8.5288,-20.298,3.9254,1.1001,-3.9646
282,-3.2497,0.20513,-6.3416,-0.26274,11.471,12.702,-3.0746,-17.9,-13.965
283,5.7503,4.2051,-8.3416,-0.26274,-6.5288,-1.2983,-14.075,-2.8999,12.035
284,-5.2497,-4.7949,-8.3416,-0.26274,9.4712,17.702,-3.0746,-17.9,-13.965
